# timestamp tx ty tz qx qy qz qw
1775793241.410053 0.37975994400173035 -1.2382464061804845 -0.010522813524146225 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.443544 0.37975994400173035 -1.2382464061804845 -0.010522917832274582 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.476975 0.37975997380405274 -1.238246525389774 -0.010523015621144917 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.510379 0.37975997380405274 -1.238246525389774 -0.010523101302821782 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.543569 0.37976000360637513 -1.2382466445990636 -0.010523184190530922 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.576941 0.37976000360637513 -1.2382466445990636 -0.010523254971046593 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.610049 0.3797600334086975 -1.2382467638083532 -0.01052332109494939 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.643576 0.3797600334086975 -1.2382467638083532 -0.010523378836949017 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.677087 0.3797600632110199 -1.2382467638083532 -0.010523430991013195 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.710615 0.3797600632110199 -1.2382467638083532 -0.010523477557141926 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.743559 0.3797600632110199 -1.2382468830176427 -0.010523522260625508 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.776959 0.3797600930133423 -1.2382468830176427 -0.010523562307496216 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.810064 0.3797600930133423 -1.2382468830176427 -0.010523597697754052 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.843567 0.3797600930133423 -1.2382468830176427 -0.010523629362721588 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.876951 0.3797600930133423 -1.2382468830176427 -0.010523657302398827 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.910098 0.3797600930133423 -1.2382470022269323 -0.010523687104721215 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
1775793241.943546 0.3797600930133423 -1.2382470022269323 -0.010523711319108155 -0.013789343023058585 0.05129915373772059 0.10743959603559795 0.9927915108664526
